model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,best_epoch,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,,0.44650924505727596,0.6926135041975935,0.5332894760886647,0.6057371581054036,0.14964028776978416,0.7878787878787878,0.08267090620031796,0.7433782023447677,0.5973482205163991,0.9839080459770115
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-women,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,,0.5798640611724724,0.6660480906861159,0.6309377286468644,0.5910326086956522,0.6483644859813084,0.509641873278237,0.8908507223113965,0.5113636363636364,0.8224543080939948,0.3710247349823322
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,71350,,0.5252378281312939,0.7415708812260536,0.5320512096373347,0.8568738229755178,0.12844036697247707,0.6222222222222222,0.07161125319693094,0.9220352892901108,0.860919540229885,0.9924911660777385
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,71350,,0.6646464646464647,0.6655844155844156,0.6642512077294687,0.668,0.6311111111111111,0.6454545454545455,0.6173913043478261,0.6981818181818182,0.6857142857142857,0.7111111111111111
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,71350,,0.49327671936979717,0.7271929824561403,0.5253528760393255,0.7853457172342622,0.10857142857142857,0.6666666666666666,0.05909797822706065,0.8779820101681658,0.787719298245614,0.9916077738515902
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,evalita,evalita,IN_TRAINING,8,8,1e-05,32,4799,4799,,0.8259135263177491,0.8258625477404529,0.8259661835748793,0.827,0.8121606948968513,0.8112798264642083,0.8130434782608695,0.8396663577386468,0.8404452690166976,0.8388888888888889
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-racism,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,,0.47282468112082254,0.491749560777077,0.49852523203166654,0.8357815442561205,0.035398230088495575,0.13114754098360656,0.020460358056265986,0.9102511321531495,0.8523515805705474,0.9765901060070671
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,ibereval,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,,0.9121951219512194,0.9174071626153583,0.9080314910384545,0.9173553719008265,0.8909090909090909,0.9176029962546817,0.8657243816254417,0.9334811529933481,0.9172113289760349,0.9503386004514672
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,hateval-immigrant,evalita,ZERO_SHOT,8,8,1e-05,32,4799,4799,,0.3820072851760236,0.5103663500678426,0.5006980611443086,0.5783855903935957,0.03363914373088685,0.44,0.017488076311605722,0.7303754266211604,0.5807327001356852,0.9839080459770115
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,davidson,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,,0.6112270243417784,0.793063583815029,0.6022727272727273,0.7871198568872988,0.34972677595628415,0.8,0.22377622377622378,0.8727272727272727,0.7861271676300579,0.9807692307692307
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,founta_hateful_57k,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,,0.5586344241240593,0.6617274312076985,0.5431863640881565,0.9241565687385581,0.1569767441860465,0.3894230769230769,0.0983009708737864,0.9602921040620721,0.93403178549232,0.9880717573025265
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,hateval-women,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,,0.5139388540560295,0.6898081201334817,0.6032354181200809,0.548233695652174,0.6430488459473966,0.4830645161290323,0.9614767255216693,0.38482886216466233,0.896551724137931,0.24499411071849234
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,0,waseem-sexism,evalita,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4799,4799,,0.6133290358427551,0.7747381445672192,0.5983790508273387,0.8097695218438252,0.3377245508982036,0.734375,0.2192846034214619,0.8889335207873067,0.8151012891344384,0.9774734982332155
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,evalita,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14991,,0.7608418367346939,0.7943969610636277,0.7595813204508857,0.772,0.7091836734693877,0.8580246913580247,0.6043478260869565,0.8125,0.7307692307692307,0.9148148148148149
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14991,,0.5214848997716907,0.7552103250478012,0.5301562090499128,0.8572504708097929,0.12064965197215777,0.65,0.06649616368286446,0.9223201475712236,0.8604206500956023,0.9938162544169611
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14991,,0.8676811627600047,0.8986166007905139,0.8539471480190477,0.8801652892561983,0.827037773359841,0.9454545454545454,0.734982332155477,0.9083245521601686,0.8517786561264822,0.9729119638826185
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-immigrant,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14991,,0.3807193192263217,0.5722142616318273,0.5031312245308188,0.5817211474316211,0.027906976744186046,0.5625,0.014308426073131956,0.7335316617084573,0.5819285232636547,0.9919540229885058
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,,0.5664246711342765,0.8034147869674186,0.5732626748251748,0.776386404293381,0.2647058823529412,0.8333333333333334,0.15734265734265734,0.8681434599156118,0.7734962406015038,0.9891826923076923
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,,0.5300045841102078,0.7340491145713985,0.5249144888801349,0.9286897393426903,0.09713024282560706,0.5365853658536586,0.05339805825242718,0.9628789253948085,0.9315128632891386,0.9964309195078426
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,,0.6172091559553847,0.6965431776974487,0.6625205368604741,0.625,0.6718192627824019,0.5335221907459868,0.9069020866773676,0.5625990491283677,0.8595641646489104,0.41813898704358066
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14991,,0.5096828852652252,0.7783453877945832,0.5347899230088641,0.7905056759545923,0.13861386138613863,0.765625,0.07620528771384137,0.8807519091443118,0.7910657755891664,0.9933745583038869
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,evalita,ibereval,TRAINING_PASSED,8,1,1e-05,32,3817,18808,,0.8031478178178482,0.8043959294997791,0.8023752012882448,0.805,0.7840531561461794,0.7990970654627539,0.7695652173913043,0.8222424794895169,0.8096947935368043,0.8351851851851851
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-racism,ibereval,TRAINING_PASSED,8,1,1e-05,32,3817,18808,,0.5040475479508649,0.598008907356033,0.5177994496308279,0.8451977401129943,0.09271523178807947,0.3387096774193548,0.05370843989769821,0.9153798641136504,0.8573081372927112,0.9818904593639576
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,ibereval,ibereval,IN_TRAINING,8,1,1e-05,32,3817,18808,,0.9087384939783464,0.9172819194232471,0.9025835732916431,0.9146005509641874,0.8856088560885609,0.9266409266409267,0.8480565371024735,0.9318681318681319,0.9079229122055674,0.9571106094808126
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-immigrant,ibereval,ZERO_SHOT,8,1,1e-05,32,3817,18808,,0.38561770809916174,0.5409029192124915,0.5028625989072236,0.580386924616411,0.03969465648854962,0.5,0.02066772655007949,0.7315407597097738,0.581805838424983,0.9850574712643678
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,3817,18808,,0.6210280237281202,0.8132586705202312,0.6093203671328671,0.7924865831842576,0.366120218579235,0.8375,0.23426573426573427,0.8759358288770054,0.7890173410404624,0.984375
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,3817,18808,,0.5642462344963817,0.7301602921245935,0.5457222897010051,0.9288640920582338,0.1656441717791411,0.525974025974026,0.0983009708737864,0.9628482972136223,0.9343465582751612,0.9931436085282239
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,3817,18808,,0.48840179962000857,0.6886393948442322,0.5895804146886054,0.53125,0.6364594309799789,0.47372549019607846,0.9695024077046549,0.3403441682600382,0.9035532994923858,0.20965842167255594
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,3817,18808,,0.5889543865324276,0.7875770765324628,0.5816948903384642,0.8063295493636051,0.2900378310214376,0.7666666666666667,0.17884914463452567,0.8878709420434177,0.808487486398259,0.9845406360424028
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,evalita,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,,0.8031478178178482,0.8043959294997791,0.8023752012882448,0.805,0.7840531561461794,0.7990970654627539,0.7695652173913043,0.8222424794895169,0.8096947935368043,0.8351851851851851
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-racism,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,,0.5040475479508649,0.598008907356033,0.5177994496308279,0.8451977401129943,0.09271523178807947,0.3387096774193548,0.05370843989769821,0.9153798641136504,0.8573081372927112,0.9818904593639576
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,23308,,0.9087384939783464,0.9172819194232471,0.9025835732916431,0.9146005509641874,0.8856088560885609,0.9266409266409267,0.8480565371024735,0.9318681318681319,0.9079229122055674,0.9571106094808126
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,23308,,0.38561770809916174,0.5409029192124915,0.5028625989072236,0.580386924616411,0.03969465648854962,0.5,0.02066772655007949,0.7315407597097738,0.581805838424983,0.9850574712643678
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,,0.6210280237281202,0.8132586705202312,0.6093203671328671,0.7924865831842576,0.366120218579235,0.8375,0.23426573426573427,0.8759358288770054,0.7890173410404624,0.984375
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,,0.5642462344963817,0.7301602921245935,0.5457222897010051,0.9288640920582338,0.1656441717791411,0.525974025974026,0.0983009708737864,0.9628482972136223,0.9343465582751612,0.9931436085282239
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,,0.48840179962000857,0.6886393948442322,0.5895804146886054,0.53125,0.6364594309799789,0.47372549019607846,0.9695024077046549,0.3403441682600382,0.9035532994923858,0.20965842167255594
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,evalita-TO-waseem-racism-TO-ibereval-TO-hateval-immigrant,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,23308,,0.5889543865324276,0.7875770765324628,0.5816948903384642,0.8063295493636051,0.2900378310214376,0.7666666666666667,0.17884914463452567,0.8878709420434177,0.808487486398259,0.9845406360424028
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,4500,,0.4002192358854316,0.6274905614419681,0.5382590501251759,0.4696464309539693,0.6042807366849179,0.4398550724637681,0.9650238473767886,0.1961577350859454,0.8151260504201681,0.11149425287356322
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,,0.712182537188208,0.7307752082965648,0.6979352118785753,0.8655367231638418,0.502092050209205,0.5521472392638037,0.46035805626598464,0.922273024167211,0.9094031773293259,0.9355123674911661
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,ibereval,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,,0.6518725777109864,0.8375885440554451,0.6585200488158954,0.7327823691460055,0.48404255319148937,0.978494623655914,0.3215547703180212,0.8197026022304833,0.6966824644549763,0.9954853273137697
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.5091290032924274,0.5386893012238453,0.5295893719806763,0.549,0.36923076923076925,0.5176470588235295,0.28695652173913044,0.6490272373540856,0.5597315436241611,0.7722222222222223
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.6454306352218109,0.7696410820789549,0.6276770104895104,0.7924865831842576,0.41708542713567837,0.7410714285714286,0.2902097902097902,0.8737758433079434,0.7982107355864811,0.9651442307692307
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.6061133491270807,0.6768465566468679,0.5810635613660259,0.9227617470142098,0.25295109612141653,0.4143646408839779,0.1820388349514563,0.959275602132745,0.9393284724097578,0.9800882877805954
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.5168877421702878,0.5661110236056668,0.5420577886929576,0.5883152173913043,0.33112582781456956,0.5300353356890459,0.24077046548956663,0.7026496565260059,0.6021867115222876,0.8433451118963486
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,,0.48898188378721724,0.5220342699395765,0.5084217641466403,0.7450980392156863,0.127208480565371,0.2621359223300971,0.08398133748055987,0.8507552870090634,0.7819326175490559,0.9328621908127208
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,1,1e-05,32,10192,14692,,0.43861718110909254,0.6225864765763225,0.5524176306123567,0.4896597731821214,0.6078933880061507,0.4485627836611195,0.9427662957074722,0.2693409742120344,0.7966101694915254,0.16206896551724137
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-racism,waseem-racism,IN_TRAINING,8,1,1e-05,32,10192,14692,,0.8173849130737293,0.8194404714228503,0.8153721543925605,0.9088512241054614,0.6881443298969072,0.6935064935064935,0.6828644501278772,0.9466254962505514,0.945374449339207,0.9478798586572438
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,ibereval,waseem-racism,ZERO_SHOT,8,1,1e-05,32,10192,14692,,0.4774628879892038,0.7998317914213625,0.5483412964927534,0.6473829201101928,0.1794871794871795,0.9655172413793104,0.0989399293286219,0.775438596491228,0.6341463414634146,0.9977426636568849
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,10192,14692,,0.4163127988100931,0.4645307039224358,0.48353462157809984,0.513,0.178752107925801,0.39849624060150374,0.11521739130434783,0.6538734896943852,0.5305651672433679,0.8518518518518519
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,10192,14692,,0.5514239118329537,0.7288412922437458,0.5620083041958042,0.7647584973166368,0.2420749279538905,0.6885245901639344,0.14685314685314685,0.860772895712017,0.7691579943235572,0.9771634615384616
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,10192,14692,,0.5871749853820575,0.7047510326145263,0.562650801401735,0.9270333885450266,0.21260583254938853,0.47280334728033474,0.13713592233009708,0.9617441382147265,0.936698717948718,0.9881656804733728
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,10192,14692,,0.4380710220496792,0.5680029154518951,0.5176394852219682,0.5835597826086957,0.15214384508990317,0.55,0.08828250401284109,0.7239981990094552,0.5860058309037901,0.9469964664310954
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,1,1e-05,32,10192,14692,,0.4476182151126173,0.4466307656178771,0.4840766146981079,0.7375300997592019,0.04744069912609238,0.12025316455696203,0.029548989113530325,0.8477957310991422,0.7730083666787922,0.9386042402826855
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-immigrant,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,,0.43861718110909254,0.6225864765763225,0.5524176306123567,0.4896597731821214,0.6078933880061507,0.4485627836611195,0.9427662957074722,0.2693409742120344,0.7966101694915254,0.16206896551724137
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-racism,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,,0.8173849130737293,0.8194404714228503,0.8153721543925605,0.9088512241054614,0.6881443298969072,0.6935064935064935,0.6828644501278772,0.9466254962505514,0.945374449339207,0.9478798586572438
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,18509,,0.4774628879892038,0.7998317914213625,0.5483412964927534,0.6473829201101928,0.1794871794871795,0.9655172413793104,0.0989399293286219,0.775438596491228,0.6341463414634146,0.9977426636568849
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.4163127988100931,0.4645307039224358,0.48353462157809984,0.513,0.178752107925801,0.39849624060150374,0.11521739130434783,0.6538734896943852,0.5305651672433679,0.8518518518518519
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,davidson,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.5514239118329537,0.7288412922437458,0.5620083041958042,0.7647584973166368,0.2420749279538905,0.6885245901639344,0.14685314685314685,0.860772895712017,0.7691579943235572,0.9771634615384616
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,founta_hateful_57k,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.5871749853820575,0.7047510326145263,0.562650801401735,0.9270333885450266,0.21260583254938853,0.47280334728033474,0.13713592233009708,0.9617441382147265,0.936698717948718,0.9881656804733728
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-women,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.4380710220496792,0.5680029154518951,0.5176394852219682,0.5835597826086957,0.15214384508990317,0.55,0.08828250401284109,0.7239981990094552,0.5860058309037901,0.9469964664310954
FacebookAI/roberta-base,GO,124647170,lwf,lwf_lambda=1_temperature=2,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,18509,,0.4476182151126173,0.4466307656178771,0.4840766146981079,0.7375300997592019,0.04744069912609238,0.12025316455696203,0.029548989113530325,0.8477957310991422,0.7730083666787922,0.9386042402826855
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,davidson,davidson,IN_TRAINING,8,8,1e-05,32,4293,4293,,0.9278374470721884,0.9389318366338382,0.9180506993006993,0.9463327370304114,0.8913043478260869,0.924812030075188,0.8601398601398601,0.9643705463182898,0.9530516431924883,0.9759615384615384
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,founta_hateful_57k,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.7379924956128687,0.8101380922466713,0.6965068217402048,0.9427251329439456,0.5063861758076634,0.6646942800788954,0.40898058252427183,0.9695988154180741,0.9555819044144472,0.9840330609561379
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,ibereval,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.7084723651892091,0.7150642957604982,0.704907114198885,0.7286501377410468,0.6317757009345795,0.6706349206349206,0.5971731448763251,0.7851690294438386,0.759493670886076,0.8126410835214447
FacebookAI/roberta-base,GO,124647170,mas,mas_lambda=1000_mas_variation=global,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,0,hateval-immigrant,davidson,ZERO_SHOT,8,8,1e-05,32,4293,4293,,0.5024525170569796,0.6695465236718312,0.5574319755861338,0.6217478318879253,0.25882352941176473,0.7279411764705882,0.1573926868044515,0.7460815047021944,0.6111518708730741,0.957471264367816
